-1.0892,-1.596,-0.0097288,0.035596
-1.6005,7.5339,-0.0087666,0.042579
-1.4646,10.516,-0.0086559,0.037955
-0.84517,7.0859,-0.0087517,0.029859
-0.14551,0.39953,-0.0089108,0.020552
-0.16552,-3.17,-0.0090921,0.014001
-0.93446,0.45705,-0.020524,-0.1092
-1.3125,-0.8983,-0.018404,-0.054251
-1.3061,1.7379,-0.017369,-0.025626
-1.4131,3.3609,-0.017534,-0.016392
-1.5613,4.7488,-0.016638,0.0026603
-1.6727,6.6826,-0.013457,0.042009
-1.3829,7.7107,-0.015593,0.012677
-1.0887,3.8611,-0.012582,0.04551
-1.0566,3.8474,-0.012016,0.043678
-1.0375,3.9151,-0.012776,0.02794
-0.97409,3.0164,-0.012361,0.028589
-0.99663,3.0036,-0.013067,0.017095
-0.99864,2.6572,-0.013276,0.013831
-0.99459,2.4664,-0.013335,0.012949
-1.0052,2.4462,-0.013351,0.012792
-0.99828,2.4366,-0.012647,0.020399
-0.97786,2.717,-0.012516,0.01982
-0.95739,2.6344,-0.013238,0.010136
-0.93797,2.0015,-0.01341,0.008762
-0.94107,1.7596,-0.012726,0.016972
-0.93288,2.1051,-0.013289,0.0095789
-0.91064,1.6589,-0.01342,0.0086517
-0.91663,1.4719,-0.013434,0.0092382
-0.91837,1.4738,-0.013422,0.009947
-0.91123,1.4522,-0.013408,0.010459
-0.90762,1.4129,-0.012692,0.018427
-0.89946,1.7769,-0.013261,0.010473
-0.87498,1.3151,-0.012696,0.016694
-0.88257,1.5375,-0.013295,0.0088138
